gridID,poly
409,"POLYGON ((-125 30, -120 30, -120 25, -125 25, -125 30))"
410,"POLYGON ((-125 25, -120 25, -120 20, -125 20, -125 25))"
411,"POLYGON ((-125 20, -120 20, -120 15, -125 15, -125 20))"
412,"POLYGON ((-125 15, -120 15, -120 10, -125 10, -125 15))"
413,"POLYGON ((-125 10, -120 10, -120 5, -125 5, -125 10))"
414,"POLYGON ((-125 5, -120 5, -120 0, -125 0, -125 5))"
415,"POLYGON ((-125 0, -120 0, -120 -5, -125 -5, -125 0))"
416,"POLYGON ((-125 -5, -120 -5, -120 -10, -125 -10, -125 -5))"
417,"POLYGON ((-125 -10, -120 -10, -120 -15, -125 -15, -125 -10))"
418,"POLYGON ((-125 -15, -120 -15, -120 -20, -125 -20, -125 -15))"
419,"POLYGON ((-125 -20, -120 -20, -120 -25, -125 -25, -125 -20))"
420,"POLYGON ((-125 -25, -120 -25, -120 -30, -125 -30, -125 -25))"
421,"POLYGON ((-125 -30, -120 -30, -120 -35, -125 -35, -125 -30))"
422,"POLYGON ((-125 -35, -120 -35, -120 -40, -125 -40, -125 -35))"
423,"POLYGON ((-125 -40, -120 -40, -120 -45, -125 -45, -125 -40))"
424,"POLYGON ((-125 -45, -120 -45, -120 -50, -125 -50, -125 -45))"
425,"POLYGON ((-125 -50, -120 -50, -120 -55, -125 -55, -125 -50))"
426,"POLYGON ((-125 -55, -120 -55, -120 -60, -125 -60, -125 -55))"
427,"POLYGON ((-125 -60, -120 -60, -120 -65, -125 -65, -125 -60))"
428,"POLYGON ((-125 -65, -120 -65, -120 -70, -125 -70, -125 -65))"
429,"POLYGON ((-125 -70, -120 -70, -120 -75, -125 -75, -125 -70))"
430,"POLYGON ((-125 -75, -120 -75, -120 -80, -125 -80, -125 -75))"
431,"POLYGON ((-125 -80, -120 -80, -120 -85, -125 -85, -125 -80))"
432,"POLYGON ((-125 -85, -120 -85, -120 -90, -125 -90, -125 -85))"
433,"POLYGON ((-120 90, -115 90, -115 85, -120 85, -120 90))"
434,"POLYGON ((-120 85, -115 85, -115 80, -120 80, -120 85))"
435,"POLYGON ((-120 80, -115 80, -115 75, -120 75, -120 80))"
436,"POLYGON ((-120 75, -115 75, -115 70, -120 70, -120 75))"
437,"POLYGON ((-120 70, -115 70, -115 65, -120 65, -120 70))"
438,"POLYGON ((-120 65, -115 65, -115 60, -120 60, -120 65))"
439,"POLYGON ((-120 60, -115 60, -115 55, -120 55, -120 60))"
440,"POLYGON ((-120 55, -115 55, -115 50, -120 50, -120 55))"
441,"POLYGON ((-120 50, -115 50, -115 45, -120 45, -120 50))"
442,"POLYGON ((-120 45, -115 45, -115 40, -120 40, -120 45))"
443,"POLYGON ((-120 40, -115 40, -115 35, -120 35, -120 40))"
444,"POLYGON ((-120 35, -115 35, -115 30, -120 30, -120 35))"
445,"POLYGON ((-120 30, -115 30, -115 25, -120 25, -120 30))"
446,"POLYGON ((-120 25, -115 25, -115 20, -120 20, -120 25))"
447,"POLYGON ((-120 20, -115 20, -115 15, -120 15, -120 20))"
448,"POLYGON ((-120 15, -115 15, -115 10, -120 10, -120 15))"
449,"POLYGON ((-120 10, -115 10, -115 5, -120 5, -120 10))"
450,"POLYGON ((-120 5, -115 5, -115 0, -120 0, -120 5))"
451,"POLYGON ((-120 0, -115 0, -115 -5, -120 -5, -120 0))"
452,"POLYGON ((-120 -5, -115 -5, -115 -10, -120 -10, -120 -5))"
453,"POLYGON ((-120 -10, -115 -10, -115 -15, -120 -15, -120 -10))"
454,"POLYGON ((-120 -15, -115 -15, -115 -20, -120 -20, -120 -15))"
455,"POLYGON ((-120 -20, -115 -20, -115 -25, -120 -25, -120 -20))"
456,"POLYGON ((-120 -25, -115 -25, -115 -30, -120 -30, -120 -25))"
457,"POLYGON ((-120 -30, -115 -30, -115 -35, -120 -35, -120 -30))"
458,"POLYGON ((-120 -35, -115 -35, -115 -40, -120 -40, -120 -35))"
459,"POLYGON ((-120 -40, -115 -40, -115 -45, -120 -45, -120 -40))"
460,"POLYGON ((-120 -45, -115 -45, -115 -50, -120 -50, -120 -45))"
461,"POLYGON ((-120 -50, -115 -50, -115 -55, -120 -55, -120 -50))"
462,"POLYGON ((-120 -55, -115 -55, -115 -60, -120 -60, -120 -55))"
463,"POLYGON ((-120 -60, -115 -60, -115 -65, -120 -65, -120 -60))"
464,"POLYGON ((-120 -65, -115 -65, -115 -70, -120 -70, -120 -65))"
465,"POLYGON ((-120 -70, -115 -70, -115 -75, -120 -75, -120 -70))"
466,"POLYGON ((-120 -75, -115 -75, -115 -80, -120 -80, -120 -75))"
467,"POLYGON ((-120 -80, -115 -80, -115 -85, -120 -85, -120 -80))"
468,"POLYGON ((-120 -85, -115 -85, -115 -90, -120 -90, -120 -85))"
469,"POLYGON ((-115 90, -110 90, -110 85, -115 85, -115 90))"
470,"POLYGON ((-115 85, -110 85, -110 80, -115 80, -115 85))"
471,"POLYGON ((-115 80, -110 80, -110 75, -115 75, -115 80))"
472,"POLYGON ((-115 75, -110 75, -110 70, -115 70, -115 75))"
473,"POLYGON ((-115 70, -110 70, -110 65, -115 65, -115 70))"
474,"POLYGON ((-115 65, -110 65, -110 60, -115 60, -115 65))"
475,"POLYGON ((-115 60, -110 60, -110 55, -115 55, -115 60))"
476,"POLYGON ((-115 55, -110 55, -110 50, -115 50, -115 55))"
477,"POLYGON ((-115 50, -110 50, -110 45, -115 45, -115 50))"
478,"POLYGON ((-115 45, -110 45, -110 40, -115 40, -115 45))"
479,"POLYGON ((-115 40, -110 40, -110 35, -115 35, -115 40))"
480,"POLYGON ((-115 35, -110 35, -110 30, -115 30, -115 35))"
481,"POLYGON ((-115 30, -110 30, -110 25, -115 25, -115 30))"
482,"POLYGON ((-115 25, -110 25, -110 20, -115 20, -115 25))"
483,"POLYGON ((-115 20, -110 20, -110 15, -115 15, -115 20))"
484,"POLYGON ((-115 15, -110 15, -110 10, -115 10, -115 15))"
485,"POLYGON ((-115 10, -110 10, -110 5, -115 5, -115 10))"
486,"POLYGON ((-115 5, -110 5, -110 0, -115 0, -115 5))"
487,"POLYGON ((-115 0, -110 0, -110 -5, -115 -5, -115 0))"
488,"POLYGON ((-115 -5, -110 -5, -110 -10, -115 -10, -115 -5))"
489,"POLYGON ((-115 -10, -110 -10, -110 -15, -115 -15, -115 -10))"
490,"POLYGON ((-115 -15, -110 -15, -110 -20, -115 -20, -115 -15))"
491,"POLYGON ((-115 -20, -110 -20, -110 -25, -115 -25, -115 -20))"
492,"POLYGON ((-115 -25, -110 -25, -110 -30, -115 -30, -115 -25))"
493,"POLYGON ((-115 -30, -110 -30, -110 -35, -115 -35, -115 -30))"
494,"POLYGON ((-115 -35, -110 -35, -110 -40, -115 -40, -115 -35))"
495,"POLYGON ((-115 -40, -110 -40, -110 -45, -115 -45, -115 -40))"
496,"POLYGON ((-115 -45, -110 -45, -110 -50, -115 -50, -115 -45))"
497,"POLYGON ((-115 -50, -110 -50, -110 -55, -115 -55, -115 -50))"
498,"POLYGON ((-115 -55, -110 -55, -110 -60, -115 -60, -115 -55))"
499,"POLYGON ((-115 -60, -110 -60, -110 -65, -115 -65, -115 -60))"
500,"POLYGON ((-115 -65, -110 -65, -110 -70, -115 -70, -115 -65))"
501,"POLYGON ((-115 -70, -110 -70, -110 -75, -115 -75, -115 -70))"
502,"POLYGON ((-115 -75, -110 -75, -110 -80, -115 -80, -115 -75))"
503,"POLYGON ((-115 -80, -110 -80, -110 -85, -115 -85, -115 -80))"
504,"POLYGON ((-115 -85, -110 -85, -110 -90, -115 -90, -115 -85))"
505,"POLYGON ((-110 90, -105 90, -105 85, -110 85, -110 90))"
506,"POLYGON ((-110 85, -105 85, -105 80, -110 80, -110 85))"
507,"POLYGON ((-110 80, -105 80, -105 75, -110 75, -110 80))"
508,"POLYGON ((-110 75, -105 75, -105 70, -110 70, -110 75))"
509,"POLYGON ((-110 70, -105 70, -105 65, -110 65, -110 70))"
510,"POLYGON ((-110 65, -105 65, -105 60, -110 60, -110 65))"
511,"POLYGON ((-110 60, -105 60, -105 55, -110 55, -110 60))"
512,"POLYGON ((-110 55, -105 55, -105 50, -110 50, -110 55))"
513,"POLYGON ((-110 50, -105 50, -105 45, -110 45, -110 50))"
514,"POLYGON ((-110 45, -105 45, -105 40, -110 40, -110 45))"
515,"POLYGON ((-110 40, -105 40, -105 35, -110 35, -110 40))"
516,"POLYGON ((-110 35, -105 35, -105 30, -110 30, -110 35))"
517,"POLYGON ((-110 30, -105 30, -105 25, -110 25, -110 30))"
518,"POLYGON ((-110 25, -105 25, -105 20, -110 20, -110 25))"
519,"POLYGON ((-110 20, -105 20, -105 15, -110 15, -110 20))"
520,"POLYGON ((-110 15, -105 15, -105 10, -110 10, -110 15))"
521,"POLYGON ((-110 10, -105 10, -105 5, -110 5, -110 10))"
522,"POLYGON ((-110 5, -105 5, -105 0, -110 0, -110 5))"
523,"POLYGON ((-110 0, -105 0, -105 -5, -110 -5, -110 0))"
524,"POLYGON ((-110 -5, -105 -5, -105 -10, -110 -10, -110 -5))"
525,"POLYGON ((-110 -10, -105 -10, -105 -15, -110 -15, -110 -10))"
526,"POLYGON ((-110 -15, -105 -15, -105 -20, -110 -20, -110 -15))"
527,"POLYGON ((-110 -20, -105 -20, -105 -25, -110 -25, -110 -20))"
528,"POLYGON ((-110 -25, -105 -25, -105 -30, -110 -30, -110 -25))"
529,"POLYGON ((-110 -30, -105 -30, -105 -35, -110 -35, -110 -30))"
530,"POLYGON ((-110 -35, -105 -35, -105 -40, -110 -40, -110 -35))"
531,"POLYGON ((-110 -40, -105 -40, -105 -45, -110 -45, -110 -40))"
532,"POLYGON ((-110 -45, -105 -45, -105 -50, -110 -50, -110 -45))"
533,"POLYGON ((-110 -50, -105 -50, -105 -55, -110 -55, -110 -50))"
534,"POLYGON ((-110 -55, -105 -55, -105 -60, -110 -60, -110 -55))"
535,"POLYGON ((-110 -60, -105 -60, -105 -65, -110 -65, -110 -60))"
536,"POLYGON ((-110 -65, -105 -65, -105 -70, -110 -70, -110 -65))"
537,"POLYGON ((-110 -70, -105 -70, -105 -75, -110 -75, -110 -70))"
538,"POLYGON ((-110 -75, -105 -75, -105 -80, -110 -80, -110 -75))"
539,"POLYGON ((-110 -80, -105 -80, -105 -85, -110 -85, -110 -80))"
540,"POLYGON ((-110 -85, -105 -85, -105 -90, -110 -90, -110 -85))"
541,"POLYGON ((-105 90, -100 90, -100 85, -105 85, -105 90))"
542,"POLYGON ((-105 85, -100 85, -100 80, -105 80, -105 85))"
543,"POLYGON ((-105 80, -100 80, -100 75, -105 75, -105 80))"
544,"POLYGON ((-105 75, -100 75, -100 70, -105 70, -105 75))"
545,"POLYGON ((-105 70, -100 70, -100 65, -105 65, -105 70))"
546,"POLYGON ((-105 65, -100 65, -100 60, -105 60, -105 65))"
547,"POLYGON ((-105 60, -100 60, -100 55, -105 55, -105 60))"
548,"POLYGON ((-105 55, -100 55, -100 50, -105 50, -105 55))"
549,"POLYGON ((-105 50, -100 50, -100 45, -105 45, -105 50))"
550,"POLYGON ((-105 45, -100 45, -100 40, -105 40, -105 45))"
551,"POLYGON ((-105 40, -100 40, -100 35, -105 35, -105 40))"
552,"POLYGON ((-105 35, -100 35, -100 30, -105 30, -105 35))"
553,"POLYGON ((-105 30, -100 30, -100 25, -105 25, -105 30))"
554,"POLYGON ((-105 25, -100 25, -100 20, -105 20, -105 25))"
555,"POLYGON ((-105 20, -100 20, -100 15, -105 15, -105 20))"
556,"POLYGON ((-105 15, -100 15, -100 10, -105 10, -105 15))"
557,"POLYGON ((-105 10, -100 10, -100 5, -105 5, -105 10))"
558,"POLYGON ((-105 5, -100 5, -100 0, -105 0, -105 5))"
559,"POLYGON ((-105 0, -100 0, -100 -5, -105 -5, -105 0))"
560,"POLYGON ((-105 -5, -100 -5, -100 -10, -105 -10, -105 -5))"
561,"POLYGON ((-105 -10, -100 -10, -100 -15, -105 -15, -105 -10))"
562,"POLYGON ((-105 -15, -100 -15, -100 -20, -105 -20, -105 -15))"
563,"POLYGON ((-105 -20, -100 -20, -100 -25, -105 -25, -105 -20))"
564,"POLYGON ((-105 -25, -100 -25, -100 -30, -105 -30, -105 -25))"
565,"POLYGON ((-105 -30, -100 -30, -100 -35, -105 -35, -105 -30))"
566,"POLYGON ((-105 -35, -100 -35, -100 -40, -105 -40, -105 -35))"
567,"POLYGON ((-105 -40, -100 -40, -100 -45, -105 -45, -105 -40))"
568,"POLYGON ((-105 -45, -100 -45, -100 -50, -105 -50, -105 -45))"
569,"POLYGON ((-105 -50, -100 -50, -100 -55, -105 -55, -105 -50))"
570,"POLYGON ((-105 -55, -100 -55, -100 -60, -105 -60, -105 -55))"
571,"POLYGON ((-105 -60, -100 -60, -100 -65, -105 -65, -105 -60))"
572,"POLYGON ((-105 -65, -100 -65, -100 -70, -105 -70, -105 -65))"
573,"POLYGON ((-105 -70, -100 -70, -100 -75, -105 -75, -105 -70))"
574,"POLYGON ((-105 -75, -100 -75, -100 -80, -105 -80, -105 -75))"
575,"POLYGON ((-105 -80, -100 -80, -100 -85, -105 -85, -105 -80))"
576,"POLYGON ((-105 -85, -100 -85, -100 -90, -105 -90, -105 -85))"
577,"POLYGON ((-100 90, -95 90, -95 85, -100 85, -100 90))"
578,"POLYGON ((-100 85, -95 85, -95 80, -100 80, -100 85))"
579,"POLYGON ((-100 80, -95 80, -95 75, -100 75, -100 80))"
580,"POLYGON ((-100 75, -95 75, -95 70, -100 70, -100 75))"
581,"POLYGON ((-100 70, -95 70, -95 65, -100 65, -100 70))"
582,"POLYGON ((-100 65, -95 65, -95 60, -100 60, -100 65))"
583,"POLYGON ((-100 60, -95 60, -95 55, -100 55, -100 60))"
584,"POLYGON ((-100 55, -95 55, -95 50, -100 50, -100 55))"
585,"POLYGON ((-100 50, -95 50, -95 45, -100 45, -100 50))"
586,"POLYGON ((-100 45, -95 45, -95 40, -100 40, -100 45))"
587,"POLYGON ((-100 40, -95 40, -95 35, -100 35, -100 40))"
588,"POLYGON ((-100 35, -95 35, -95 30, -100 30, -100 35))"
589,"POLYGON ((-100 30, -95 30, -95 25, -100 25, -100 30))"
590,"POLYGON ((-100 25, -95 25, -95 20, -100 20, -100 25))"
591,"POLYGON ((-100 20, -95 20, -95 15, -100 15, -100 20))"
592,"POLYGON ((-100 15, -95 15, -95 10, -100 10, -100 15))"
593,"POLYGON ((-100 10, -95 10, -95 5, -100 5, -100 10))"
594,"POLYGON ((-100 5, -95 5, -95 0, -100 0, -100 5))"
595,"POLYGON ((-100 0, -95 0, -95 -5, -100 -5, -100 0))"
596,"POLYGON ((-100 -5, -95 -5, -95 -10, -100 -10, -100 -5))"
597,"POLYGON ((-100 -10, -95 -10, -95 -15, -100 -15, -100 -10))"
598,"POLYGON ((-100 -15, -95 -15, -95 -20, -100 -20, -100 -15))"
599,"POLYGON ((-100 -20, -95 -20, -95 -25, -100 -25, -100 -20))"
600,"POLYGON ((-100 -25, -95 -25, -95 -30, -100 -30, -100 -25))"
601,"POLYGON ((-100 -30, -95 -30, -95 -35, -100 -35, -100 -30))"
602,"POLYGON ((-100 -35, -95 -35, -95 -40, -100 -40, -100 -35))"
603,"POLYGON ((-100 -40, -95 -40, -95 -45, -100 -45, -100 -40))"
604,"POLYGON ((-100 -45, -95 -45, -95 -50, -100 -50, -100 -45))"
605,"POLYGON ((-100 -50, -95 -50, -95 -55, -100 -55, -100 -50))"
606,"POLYGON ((-100 -55, -95 -55, -95 -60, -100 -60, -100 -55))"
607,"POLYGON ((-100 -60, -95 -60, -95 -65, -100 -65, -100 -60))"
608,"POLYGON ((-100 -65, -95 -65, -95 -70, -100 -70, -100 -65))"
609,"POLYGON ((-100 -70, -95 -70, -95 -75, -100 -75, -100 -70))"
610,"POLYGON ((-100 -75, -95 -75, -95 -80, -100 -80, -100 -75))"
611,"POLYGON ((-100 -80, -95 -80, -95 -85, -100 -85, -100 -80))"
612,"POLYGON ((-100 -85, -95 -85, -95 -90, -100 -90, -100 -85))"
613,"POLYGON ((-95 90, -90 90, -90 85, -95 85, -95 90))"
614,"POLYGON ((-95 85, -90 85, -90 80, -95 80, -95 85))"
615,"POLYGON ((-95 80, -90 80, -90 75, -95 75, -95 80))"
616,"POLYGON ((-95 75, -90 75, -90 70, -95 70, -95 75))"
617,"POLYGON ((-95 70, -90 70, -90 65, -95 65, -95 70))"
618,"POLYGON ((-95 65, -90 65, -90 60, -95 60, -95 65))"
619,"POLYGON ((-95 60, -90 60, -90 55, -95 55, -95 60))"
620,"POLYGON ((-95 55, -90 55, -90 50, -95 50, -95 55))"
621,"POLYGON ((-95 50, -90 50, -90 45, -95 45, -95 50))"
622,"POLYGON ((-95 45, -90 45, -90 40, -95 40, -95 45))"
623,"POLYGON ((-95 40, -90 40, -90 35, -95 35, -95 40))"
624,"POLYGON ((-95 35, -90 35, -90 30, -95 30, -95 35))"
625,"POLYGON ((-95 30, -90 30, -90 25, -95 25, -95 30))"
626,"POLYGON ((-95 25, -90 25, -90 20, -95 20, -95 25))"
627,"POLYGON ((-95 20, -90 20, -90 15, -95 15, -95 20))"
628,"POLYGON ((-95 15, -90 15, -90 10, -95 10, -95 15))"
629,"POLYGON ((-95 10, -90 10, -90 5, -95 5, -95 10))"
630,"POLYGON ((-95 5, -90 5, -90 0, -95 0, -95 5))"
631,"POLYGON ((-95 0, -90 0, -90 -5, -95 -5, -95 0))"
632,"POLYGON ((-95 -5, -90 -5, -90 -10, -95 -10, -95 -5))"
633,"POLYGON ((-95 -10, -90 -10, -90 -15, -95 -15, -95 -10))"
634,"POLYGON ((-95 -15, -90 -15, -90 -20, -95 -20, -95 -15))"
635,"POLYGON ((-95 -20, -90 -20, -90 -25, -95 -25, -95 -20))"
636,"POLYGON ((-95 -25, -90 -25, -90 -30, -95 -30, -95 -25))"
637,"POLYGON ((-95 -30, -90 -30, -90 -35, -95 -35, -95 -30))"
638,"POLYGON ((-95 -35, -90 -35, -90 -40, -95 -40, -95 -35))"
639,"POLYGON ((-95 -40, -90 -40, -90 -45, -95 -45, -95 -40))"
640,"POLYGON ((-95 -45, -90 -45, -90 -50, -95 -50, -95 -45))"
641,"POLYGON ((-95 -50, -90 -50, -90 -55, -95 -55, -95 -50))"
642,"POLYGON ((-95 -55, -90 -55, -90 -60, -95 -60, -95 -55))"
643,"POLYGON ((-95 -60, -90 -60, -90 -65, -95 -65, -95 -60))"
644,"POLYGON ((-95 -65, -90 -65, -90 -70, -95 -70, -95 -65))"
645,"POLYGON ((-95 -70, -90 -70, -90 -75, -95 -75, -95 -70))"
646,"POLYGON ((-95 -75, -90 -75, -90 -80, -95 -80, -95 -75))"
647,"POLYGON ((-95 -80, -90 -80, -90 -85, -95 -85, -95 -80))"
648,"POLYGON ((-95 -85, -90 -85, -90 -90, -95 -90, -95 -85))"
649,"POLYGON ((-90 90, -85 90, -85 85, -90 85, -90 90))"
650,"POLYGON ((-90 85, -85 85, -85 80, -90 80, -90 85))"
651,"POLYGON ((-90 80, -85 80, -85 75, -90 75, -90 80))"
652,"POLYGON ((-90 75, -85 75, -85 70, -90 70, -90 75))"
653,"POLYGON ((-90 70, -85 70, -85 65, -90 65, -90 70))"
654,"POLYGON ((-90 65, -85 65, -85 60, -90 60, -90 65))"
655,"POLYGON ((-90 60, -85 60, -85 55, -90 55, -90 60))"
656,"POLYGON ((-90 55, -85 55, -85 50, -90 50, -90 55))"
657,"POLYGON ((-90 50, -85 50, -85 45, -90 45, -90 50))"
658,"POLYGON ((-90 45, -85 45, -85 40, -90 40, -90 45))"
659,"POLYGON ((-90 40, -85 40, -85 35, -90 35, -90 40))"
660,"POLYGON ((-90 35, -85 35, -85 30, -90 30, -90 35))"
661,"POLYGON ((-90 30, -85 30, -85 25, -90 25, -90 30))"
662,"POLYGON ((-90 25, -85 25, -85 20, -90 20, -90 25))"
663,"POLYGON ((-90 20, -85 20, -85 15, -90 15, -90 20))"
664,"POLYGON ((-90 15, -85 15, -85 10, -90 10, -90 15))"
665,"POLYGON ((-90 10, -85 10, -85 5, -90 5, -90 10))"
666,"POLYGON ((-90 5, -85 5, -85 0, -90 0, -90 5))"
667,"POLYGON ((-90 0, -85 0, -85 -5, -90 -5, -90 0))"
668,"POLYGON ((-90 -5, -85 -5, -85 -10, -90 -10, -90 -5))"
669,"POLYGON ((-90 -10, -85 -10, -85 -15, -90 -15, -90 -10))"
670,"POLYGON ((-90 -15, -85 -15, -85 -20, -90 -20, -90 -15))"
671,"POLYGON ((-90 -20, -85 -20, -85 -25, -90 -25, -90 -20))"
672,"POLYGON ((-90 -25, -85 -25, -85 -30, -90 -30, -90 -25))"
673,"POLYGON ((-90 -30, -85 -30, -85 -35, -90 -35, -90 -30))"
674,"POLYGON ((-90 -35, -85 -35, -85 -40, -90 -40, -90 -35))"
675,"POLYGON ((-90 -40, -85 -40, -85 -45, -90 -45, -90 -40))"
676,"POLYGON ((-90 -45, -85 -45, -85 -50, -90 -50, -90 -45))"
677,"POLYGON ((-90 -50, -85 -50, -85 -55, -90 -55, -90 -50))"
678,"POLYGON ((-90 -55, -85 -55, -85 -60, -90 -60, -90 -55))"
679,"POLYGON ((-90 -60, -85 -60, -85 -65, -90 -65, -90 -60))"
680,"POLYGON ((-90 -65, -85 -65, -85 -70, -90 -70, -90 -65))"
681,"POLYGON ((-90 -70, -85 -70, -85 -75, -90 -75, -90 -70))"
682,"POLYGON ((-90 -75, -85 -75, -85 -80, -90 -80, -90 -75))"
683,"POLYGON ((-90 -80, -85 -80, -85 -85, -90 -85, -90 -80))"
684,"POLYGON ((-90 -85, -85 -85, -85 -90, -90 -90, -90 -85))"
685,"POLYGON ((-85 90, -80 90, -80 85, -85 85, -85 90))"
686,"POLYGON ((-85 85, -80 85, -80 80, -85 80, -85 85))"
687,"POLYGON ((-85 80, -80 80, -80 75, -85 75, -85 80))"
688,"POLYGON ((-85 75, -80 75, -80 70, -85 70, -85 75))"
689,"POLYGON ((-85 70, -80 70, -80 65, -85 65, -85 70))"
690,"POLYGON ((-85 65, -80 65, -80 60, -85 60, -85 65))"
691,"POLYGON ((-85 60, -80 60, -80 55, -85 55, -85 60))"
692,"POLYGON ((-85 55, -80 55, -80 50, -85 50, -85 55))"
693,"POLYGON ((-85 50, -80 50, -80 45, -85 45, -85 50))"
694,"POLYGON ((-85 45, -80 45, -80 40, -85 40, -85 45))"
695,"POLYGON ((-85 40, -80 40, -80 35, -85 35, -85 40))"
696,"POLYGON ((-85 35, -80 35, -80 30, -85 30, -85 35))"
697,"POLYGON ((-85 30, -80 30, -80 25, -85 25, -85 30))"
698,"POLYGON ((-85 25, -80 25, -80 20, -85 20, -85 25))"
699,"POLYGON ((-85 20, -80 20, -80 15, -85 15, -85 20))"
700,"POLYGON ((-85 15, -80 15, -80 10, -85 10, -85 15))"
701,"POLYGON ((-85 10, -80 10, -80 5, -85 5, -85 10))"
702,"POLYGON ((-85 5, -80 5, -80 0, -85 0, -85 5))"
703,"POLYGON ((-85 0, -80 0, -80 -5, -85 -5, -85 0))"
704,"POLYGON ((-85 -5, -80 -5, -80 -10, -85 -10, -85 -5))"
705,"POLYGON ((-85 -10, -80 -10, -80 -15, -85 -15, -85 -10))"
706,"POLYGON ((-85 -15, -80 -15, -80 -20, -85 -20, -85 -15))"
707,"POLYGON ((-85 -20, -80 -20, -80 -25, -85 -25, -85 -20))"
708,"POLYGON ((-85 -25, -80 -25, -80 -30, -85 -30, -85 -25))"
709,"POLYGON ((-85 -30, -80 -30, -80 -35, -85 -35, -85 -30))"
710,"POLYGON ((-85 -35, -80 -35, -80 -40, -85 -40, -85 -35))"
711,"POLYGON ((-85 -40, -80 -40, -80 -45, -85 -45, -85 -40))"
712,"POLYGON ((-85 -45, -80 -45, -80 -50, -85 -50, -85 -45))"
713,"POLYGON ((-85 -50, -80 -50, -80 -55, -85 -55, -85 -50))"
714,"POLYGON ((-85 -55, -80 -55, -80 -60, -85 -60, -85 -55))"
715,"POLYGON ((-85 -60, -80 -60, -80 -65, -85 -65, -85 -60))"
716,"POLYGON ((-85 -65, -80 -65, -80 -70, -85 -70, -85 -65))"
717,"POLYGON ((-85 -70, -80 -70, -80 -75, -85 -75, -85 -70))"
718,"POLYGON ((-85 -75, -80 -75, -80 -80, -85 -80, -85 -75))"
719,"POLYGON ((-85 -80, -80 -80, -80 -85, -85 -85, -85 -80))"
720,"POLYGON ((-85 -85, -80 -85, -80 -90, -85 -90, -85 -85))"
721,"POLYGON ((-80 90, -75 90, -75 85, -80 85, -80 90))"
722,"POLYGON ((-80 85, -75 85, -75 80, -80 80, -80 85))"
723,"POLYGON ((-80 80, -75 80, -75 75, -80 75, -80 80))"
724,"POLYGON ((-80 75, -75 75, -75 70, -80 70, -80 75))"
725,"POLYGON ((-80 70, -75 70, -75 65, -80 65, -80 70))"
726,"POLYGON ((-80 65, -75 65, -75 60, -80 60, -80 65))"
727,"POLYGON ((-80 60, -75 60, -75 55, -80 55, -80 60))"
728,"POLYGON ((-80 55, -75 55, -75 50, -80 50, -80 55))"
729,"POLYGON ((-80 50, -75 50, -75 45, -80 45, -80 50))"
730,"POLYGON ((-80 45, -75 45, -75 40, -80 40, -80 45))"
731,"POLYGON ((-80 40, -75 40, -75 35, -80 35, -80 40))"
732,"POLYGON ((-80 35, -75 35, -75 30, -80 30, -80 35))"
733,"POLYGON ((-80 30, -75 30, -75 25, -80 25, -80 30))"
734,"POLYGON ((-80 25, -75 25, -75 20, -80 20, -80 25))"
735,"POLYGON ((-80 20, -75 20, -75 15, -80 15, -80 20))"
736,"POLYGON ((-80 15, -75 15, -75 10, -80 10, -80 15))"
737,"POLYGON ((-80 10, -75 10, -75 5, -80 5, -80 10))"
738,"POLYGON ((-80 5, -75 5, -75 0, -80 0, -80 5))"
739,"POLYGON ((-80 0, -75 0, -75 -5, -80 -5, -80 0))"
740,"POLYGON ((-80 -5, -75 -5, -75 -10, -80 -10, -80 -5))"
741,"POLYGON ((-80 -10, -75 -10, -75 -15, -80 -15, -80 -10))"
742,"POLYGON ((-80 -15, -75 -15, -75 -20, -80 -20, -80 -15))"
743,"POLYGON ((-80 -20, -75 -20, -75 -25, -80 -25, -80 -20))"
744,"POLYGON ((-80 -25, -75 -25, -75 -30, -80 -30, -80 -25))"
745,"POLYGON ((-80 -30, -75 -30, -75 -35, -80 -35, -80 -30))"
746,"POLYGON ((-80 -35, -75 -35, -75 -40, -80 -40, -80 -35))"
747,"POLYGON ((-80 -40, -75 -40, -75 -45, -80 -45, -80 -40))"
748,"POLYGON ((-80 -45, -75 -45, -75 -50, -80 -50, -80 -45))"
749,"POLYGON ((-80 -50, -75 -50, -75 -55, -80 -55, -80 -50))"
750,"POLYGON ((-80 -55, -75 -55, -75 -60, -80 -60, -80 -55))"
751,"POLYGON ((-80 -60, -75 -60, -75 -65, -80 -65, -80 -60))"
752,"POLYGON ((-80 -65, -75 -65, -75 -70, -80 -70, -80 -65))"
753,"POLYGON ((-80 -70, -75 -70, -75 -75, -80 -75, -80 -70))"
754,"POLYGON ((-80 -75, -75 -75, -75 -80, -80 -80, -80 -75))"
755,"POLYGON ((-80 -80, -75 -80, -75 -85, -80 -85, -80 -80))"
756,"POLYGON ((-80 -85, -75 -85, -75 -90, -80 -90, -80 -85))"
757,"POLYGON ((-75 90, -70 90, -70 85, -75 85, -75 90))"
758,"POLYGON ((-75 85, -70 85, -70 80, -75 80, -75 85))"
759,"POLYGON ((-75 80, -70 80, -70 75, -75 75, -75 80))"
760,"POLYGON ((-75 75, -70 75, -70 70, -75 70, -75 75))"
761,"POLYGON ((-75 70, -70 70, -70 65, -75 65, -75 70))"
762,"POLYGON ((-75 65, -70 65, -70 60, -75 60, -75 65))"
